OBJECTID,date,ndvi
0,2024-04-07,0.5234556969218114
0,2024-04-09,0.5078098279612954
0,2024-04-13,0.636498831067625
0,2024-04-19,0.6995404769893497
0,2024-04-21,0.7452933560264958
0,2024-04-22,0.7824673673045285
0,2024-04-23,0.8104887327907178
0,2024-04-24,0.7856064377868214
0,2024-04-30,0.8035617937700233
0,2024-05-04,0.8005352194995238
0,2024-05-13,0.8780298889514244
0,2024-05-17,0.878901785327734
0,2024-05-20,0.8812870703091177
0,2024-05-22,0.8672469613169972
0,2024-05-23,0.900737144449736
0,2024-05-27,0.8822214720971513
0,2024-05-30,0.8752929772058187
0,2024-05-31,0.8912043926963373
0,2024-06-05,0.5339643854446272
0,2024-06-06,0.42127558392501513
0,2024-06-07,0.41147454595635985
0,2024-06-10,0.40920835272534417
0,2024-06-11,0.40640869880509134
0,2024-06-12,0.41971200158022337
0,2024-06-13,0.46149199876612695
0,2024-06-14,0.4986145986665512
0,2024-06-15,0.582689721512685
0,2024-06-19,0.7190232920599187
0,2024-06-22,0.7453314410338557
0,2024-06-29,0.8642925659147979
0,2024-07-06,0.8662353748160014
0,2024-07-08,0.4326769701381072
0,2024-07-09,0.4007460737942679
0,2024-07-10,0.41969640905056715
0,2024-07-11,0.37926291643215865
0,2024-07-12,0.3638732587778163
0,2024-07-19,0.6454941986319161
0,2024-07-22,0.7623672098233614
0,2024-07-25,0.8518899092995065
0,2024-07-29,0.8357689247986839
0,2024-07-30,0.8770594991990649
0,2024-07-31,0.859622248138367
0,2024-08-01,0.8306239988310676
0,2024-08-07,0.5603605425794441
0,2024-08-08,0.46757156328469995
0,2024-08-09,0.42519948967443066
0,2024-08-15,0.42164307380509136
0,2024-08-16,0.4733154656247294
0,2024-08-25,0.7690494712745692
0,2024-08-26,0.7870347270326435
0,2024-08-27,0.8167442121612261
0,2024-08-29,0.8203138529309897
0,2024-09-04,0.8438424728331457
0,2024-09-06,0.8505146549484804
0,2024-09-08,0.8425611118928046
0,2024-09-14,0.8810544338254395
0,2024-09-17,0.5265990291367217
0,2024-09-19,0.4490398248766127
0,2024-09-20,0.43240726334531127
0,2024-09-21,0.4200992104294744
0,2024-09-23,0.4280664519114209
0,2024-09-24,0.47005239901723095
0,2024-09-27,0.5383706787384189
0,2024-10-01,0.6616818149839813
0,2024-10-02,0.6822982509308165
0,2024-10-06,0.7397914592172482
0,2024-10-11,0.7726728910511733
0,2024-10-12,0.7759691044679193
0,2024-10-13,0.7682151863797732
0,2024-10-22,0.7808677293488614
0,2024-10-23,0.8036687429647589
0,2024-10-25,0.7160065941856438
0,2024-10-26,0.7802646603602044
0,2024-11-06,0.7330982390250238
0,2024-11-09,0.703349383604641
0,2024-11-10,0.6972147886180622
0,2024-11-14,0.7001785868906398
0,2024-11-17,0.6809754226556411
0,2024-11-18,0.6559919284137155
0,2024-11-19,0.6344095673867868
0,2024-12-01,0.4605660527967789
0,2024-12-07,0.34542543591436486
0,2024-12-13,0.280703060735778
0,2024-12-18,0.2608982142663867
1,2024-04-07,0.4999832856503651
1,2024-04-09,0.4864542002743931
1,2024-04-13,0.6178187097744405
1,2024-04-19,0.6650353584890005
1,2024-04-21,0.7058118432788498
1,2024-04-22,0.7415119809939787
1,2024-04-23,0.7807254194422055
1,2024-04-24,0.7626379929297838
1,2024-04-30,0.7906457795017068
1,2024-05-04,0.7826941012884032
1,2024-05-13,0.8606702000462261
1,2024-05-17,0.8657734938009672
1,2024-05-20,0.8692413740991846
1,2024-05-22,0.8553499438471932
1,2024-05-23,0.8872624988147165
1,2024-05-27,0.8719084472193248
1,2024-05-30,0.8588050453074626
1,2024-05-31,0.882630170058553
1,2024-06-05,0.4908134508196236
1,2024-06-06,0.4126776628875877
1,2024-06-07,0.4048118251291959
1,2024-06-10,0.39950953338351036
1,2024-06-11,0.4052681129841883
1,2024-06-12,0.41358440478024844
1,2024-06-13,0.43934783848734116
1,2024-06-14,0.4766638047008344
1,2024-06-15,0.5607072586762754
1,2024-06-19,0.687447588244358
1,2024-06-22,0.7323325157346388
1,2024-06-29,0.8529246500450408
1,2024-07-06,0.7072560371675279
1,2024-07-08,0.4125745061812536
1,2024-07-09,0.4038899893917125
1,2024-07-10,0.40212979706464536
1,2024-07-11,0.36977776119203964
1,2024-07-12,0.3669037959075123
1,2024-07-19,0.6392618776520719
1,2024-07-22,0.7457639078205006
1,2024-07-25,0.8339265924284088
1,2024-07-29,0.821478244861796
1,2024-07-30,0.8587319836904987
1,2024-07-31,0.8458847141392472
1,2024-08-01,0.8163784699175043
1,2024-08-07,0.45936991624490325
1,2024-08-08,0.43254204237684907
1,2024-08-09,0.39976071162940924
1,2024-08-15,0.39560564469052245
1,2024-08-16,0.4531407420467476
1,2024-08-25,0.7559890616851176
1,2024-08-26,0.7679519986102551
1,2024-08-27,0.8003362130784184
1,2024-08-29,0.7935913942490044
1,2024-09-04,0.8328307607742272
1,2024-09-06,0.8321983934963493
1,2024-09-08,0.8282807536625261
1,2024-09-14,0.8674307609223877
1,2024-09-17,0.501393541538261
1,2024-09-19,0.43827418459901857
1,2024-09-20,0.40516176156836714
1,2024-09-21,0.4104415051470937
1,2024-09-23,0.4176927548804049
1,2024-09-24,0.4655892748139105
1,2024-09-27,0.5550020168339892
1,2024-10-01,0.6602306080208136
1,2024-10-02,0.6753115351051346
1,2024-10-06,0.727695371764176
1,2024-10-11,0.7633394400128011
1,2024-10-12,0.7593531833752134
1,2024-10-13,0.7604052613994643
1,2024-10-22,0.7692570605857671
1,2024-10-23,0.8038977122546463
1,2024-10-25,0.7150364511722453
1,2024-10-26,0.7683381417569458
1,2024-11-06,0.7221103713789588
1,2024-11-09,0.690000022224066
1,2024-11-10,0.6874141595450882
1,2024-11-14,0.6860255721215389
1,2024-11-17,0.6651505995312204
1,2024-11-18,0.6420974369725488
1,2024-11-19,0.6217291730869524
1,2024-12-01,0.25031530393632656
1,2024-12-07,0.23615912949815096
1,2024-12-13,0.21572613802033946
1,2024-12-18,0.2017819256116063
2,2024-04-07,0.3542145286547761
2,2024-04-09,0.3409447011988401
2,2024-04-13,0.3678153292868281
2,2024-04-19,0.3346241811904303
2,2024-04-21,0.31175585786933213
2,2024-04-22,0.26282618583664763
2,2024-04-23,0.23547333338990994
2,2024-04-24,0.21686226889366808
2,2024-04-30,0.19877206282522425
2,2024-05-04,0.21526643203798443
2,2024-05-13,0.20408715599595276
2,2024-05-17,0.2118957549473509
2,2024-05-20,0.2318423981840003
2,2024-05-22,0.2058359379106367
2,2024-05-23,0.1873429485740504
2,2024-05-27,0.23905252837225804
2,2024-05-30,0.22674162314830226
2,2024-05-31,0.22870075370996565
2,2024-06-05,0.25197548759001154
2,2024-06-06,0.22560326979049863
2,2024-06-07,0.23624988159975296
2,2024-06-10,0.31073727354755065
2,2024-06-11,0.31776265144281307
2,2024-06-12,0.30792280386020393
2,2024-06-13,0.34135944426072257
2,2024-06-14,0.3154531964507849
2,2024-06-15,0.35883422569249773
2,2024-06-19,0.45585587090020324
2,2024-06-22,0.5082683751708249
2,2024-06-29,0.7210195890128951
2,2024-07-06,0.791205749789754
2,2024-07-08,0.7831227770866914
2,2024-07-09,0.7853954458747985
2,2024-07-10,0.8065885425791927
2,2024-07-11,0.7785735384618754
2,2024-07-12,0.7590925230175556
2,2024-07-19,0.7985237747696055
2,2024-07-22,0.792639556249562
2,2024-07-25,0.831917708953851
2,2024-07-29,0.8116498451625902
2,2024-07-30,0.8439521016933562
2,2024-07-31,0.8337080849437593
2,2024-08-01,0.7957983790253347
2,2024-08-07,0.7735991539789053
2,2024-08-08,0.7940482454315299
2,2024-08-09,0.7918618266978923
2,2024-08-15,0.8266343203579438
2,2024-08-16,0.8662181236421613
2,2024-08-25,0.8047578557537318
2,2024-08-26,0.7985318506246057
2,2024-08-27,0.8251044249115215
2,2024-08-29,0.7976049067252435
2,2024-09-04,0.7793431400676292
2,2024-09-06,0.7660218803656528
2,2024-09-08,0.7407779895446422
2,2024-09-14,0.7467938855648609
2,2024-09-17,0.7105075633804051
2,2024-09-19,0.6790912555189572
2,2024-09-20,0.6929367614014648
2,2024-09-21,0.6605133670456934
2,2024-09-23,0.645797379809377
2,2024-09-24,0.558509227280293
2,2024-09-27,0.48437828509355946
2,2024-10-01,0.41672058554602637
2,2024-10-02,0.40811134769868246
2,2024-10-06,0.34684055442524003
2,2024-10-11,0.3004271442900694
2,2024-10-12,0.2771151109102337
2,2024-10-13,0.3000222565088654
2,2024-10-22,0.24035984162016436
2,2024-10-23,0.24120087690097414
2,2024-10-25,0.23225999859288493
2,2024-10-26,0.2366613053483513
2,2024-11-06,0.19250901484424277
2,2024-11-09,0.17542923169326863
